Codigo,Nome,Ind_Melhor_Modelo,Ind_RMSE,Ind_MAE,Ind_MAPE,Grupo_Sinal,Cluster_ID,Pooled_Ridge_RMSE,Pooled_Ridge_MAE,Pooled_Ridge_MAPE,Pooled_SVR_RMSE,Pooled_SVR_MAE,Pooled_SVR_MAPE,Pooled_MLP_RMSE,Pooled_MLP_MAE,Pooled_MLP_MAPE,Pooled_Melhor_Modelo,Pooled_Melhor_RMSE,LGBM_Cluster_RMSE,LGBM_Cluster_MAE,LGBM_Cluster_MAPE,N_Treino,N_Holdout,Global_Ridge_RMSE,Global_Ridge_MAE,Global_Ridge_MAPE,Global_RF_RMSE,Global_RF_MAE,Global_RF_MAPE,Global_MLP_RMSE,Global_MLP_MAE,Global_MLP_MAPE,Global_LGBM_RMSE,Global_LGBM_MAE,Global_LGBM_MAPE,Global_Chronos_RMSE,Global_Chronos_MAE,Global_Chronos_MAPE,Global_Melhor_Modelo,Global_Melhor_RMSE,_Pooled_Melhor_MAPE,_Global_Melhor_MAPE,_Global_Melhor_com_Chronos_MAPE,_Oracle_RMSE,_Oracle_MAPE
700003591,CONVÊNIO CT N° 0264.754-88-2008 QUADRA POLIESPORTI - CT N° 0264.754-88/2008,ARIMA,648.2873486283704,553.377706701794,9.983823394734442,apenas_positivos,0,1016.73,924.34,16.8164,786.29,713.34,12.9584,866.51,726.74,13.0422,LGBM,443.08,443.08,390.1,7.1567,70,12,555.0958863060091,473.1879032513101,9.16846910272568,1337.8273157556944,1305.2089485730803,24.55434412269323,705.8715311544432,620.2086746655746,11.826646417056615,525.6278374580999,384.2088370043143,7.669174297027376,874.4160057005494,755.709228515625,13.578456596104404,LGBM,525.6278374580999,7.1567,7.669174297027376,7.669174297027376,443.08,7.1567
700003639,CONVÊNIO CONVENIO FACEPE/CNPQ - PPP 2010 - REGISTRO SICONV 739517/2010,ARIMA,765.9619968040809,480.31121594996586,27.991477666965125,apenas_positivos,1,760.27,554.61,31.5794,951.11,593.14,27.706,1224.42,881.09,43.778,Ridge,760.27,826.2,710.2,45.3682,43,10,831.9614472329152,707.8956651694513,44.895907155479854,784.5074445675028,653.6265609504339,37.35807331531301,711.3348682674105,438.9076338597592,24.86089417397806,720.7337405720807,463.555715662212,26.20658156636876,931.1873744589768,572.6287780761719,25.914751700697725,MLP,711.3348682674105,31.5794,24.86089417397806,24.86089417397806,711.3348682674105,24.86089417397806
700003640,CONVÊNIO CONVENIO FACEPE/CNPQ - PRONEM 2010 - 610031/2010,SVR,1360.712553822612,1053.0779753085767,137.5331473884694,apenas_positivos,1,1484.63,1282.09,184.5287,1353.44,1084.46,163.4179,1702.49,1448.64,133.6689,SVR,1353.44,1491.37,1351.44,184.6694,44,11,1651.6617984249365,1483.7399129526475,215.33355673189,1345.4508299152876,1252.6338422339593,158.21168711202793,1536.8744967626244,1339.323444935705,200.7658527634416,1246.396933705535,946.4090553737532,148.9244877175897,1307.2404769532857,1079.7515314275568,157.18749299420537,LGBM,1246.396933705535,163.4179,148.9244877175897,148.9244877175897,1246.396933705535,148.9244877175897
700003641,CONVÊNIO CONVENIO FACEPE/CNPQ - PRONEX 2010 - REGISTRO SICONV 737440/2010,MLP,713.454425089679,587.2885777413271,44.99408064416278,apenas_positivos,1,723.56,623.86,47.8134,712.64,535.53,40.861,1057.5,824.28,53.2906,SVR,712.64,760.67,693.89,53.9829,44,11,845.9591811250682,787.2678082186832,63.1546367413744,777.568440229241,734.2585877311355,54.842111925805206,726.6596940485367,592.2579853900708,46.05291421092263,679.1917070791727,522.0582497550495,39.398263743959774,715.8770821398655,598.5288751775569,45.71112200671655,LGBM,679.1917070791727,40.861,39.398263743959774,39.398263743959774,679.1917070791727,39.398263743959774
700003647,CONVÊNIO MULHERES DE TEJUCUPAPO - TC.0301.544-37/2009/MC/CAIXA,ARIMA,5527.157151699891,4919.485010442787,20.423164367044457,apenas_positivos,0,7528.64,5179.61,26.1691,12309.68,11472.86,45.8802,4468.87,3982.22,17.3384,MLP,4468.87,8490.62,7718.32,32.226,70,12,31667.03329165445,30658.45939686955,127.96057123357372,39860.42120683396,34681.431110523896,138.4217055032478,63086.97020638704,57929.63865753399,234.85703837183345,24961.285686887968,23232.96189063357,96.53511396080286,6179.872282873413,5538.545735677083,22.6094245508948,Chronos,6179.872282873413,17.3384,96.53511396080286,22.6094245508948,4468.87,17.3384
700003867,CONVÊNIO IMPLANTAÇÃO CENTRO REFERÊNCIA EM DIREITOS - 760720/2011-SICONV/SDH/PR,MLP,0.180274791831968,0.1587132344614035,17.628129505803265,positivos_e_negativos,1,2.06,2.03,215.7553,0.73,0.7,74.4858,0.54,0.41,41.7306,MLP,0.54,2.87,2.85,303.9764,22,5,3.2649390038550448,3.262461350626748,350.5916401428886,2.819264587867709,2.797925956726705,299.642922762786,2.878318296222342,2.809057026565089,301.94935041782355,2.4334368988514496,2.427639712050913,261.2499451694093,0.3959320524473993,0.3546442985534668,38.54411165912022,Chronos,0.3959320524473993,41.7306,261.2499451694093,38.54411165912022,0.3959320524473993,38.54411165912022
700003935,CONVÊNIO REFORMA DO PONTO DE CULTURA SITIO DA TRIN -,ARIMA,5.76841096735006,3.232598866419987,12.040913370185308,apenas_positivos,1,6.55,4.28,16.7776,12.14,9.92,42.1462,13.46,11.16,47.8122,LGBM,5.94,5.94,3.4,12.7327,67,12,5.907975015402196,3.3538526132502056,12.565907711971782,5.424926167408857,2.613468647262336,9.319749462352624,5.837237637397737,3.448761481869443,13.076333910958407,7.141578383241717,5.055469123823867,20.38690652052868,6.696615901675803,4.3892849286397295,17.212832208724326,RF,5.424926167408857,12.7327,9.319749462352624,9.319749462352624,5.424926167408857,9.319749462352624
700004189,CONVÊNIO CONSTRUÇÃO DA CADEIA PÚBLICA DE ARAÇOIABA - 778008/2012,SVR,9743.57325228434,9322.215416797915,25.24894805207079,positivos_e_negativos,0,190026.86,165106.88,467.3936,53043.99,46692.52,127.8616,731144.51,668272.24,1816.182,LGBM,46499.69,46499.69,39265.42,109.0664,61,12,574474.5597327729,548634.3402340239,1489.0695106927772,267317.5813203362,192505.7016292188,503.3826593949274,1097672.194651141,1000862.734600566,2688.754996629252,47105.41140609646,40230.69307231943,113.99334028069164,6156.012259641075,5449.550455729167,14.484587777734854,Chronos,6156.012259641075,109.0664,113.99334028069164,14.484587777734854,6156.012259641075,14.484587777734854
700004245,CONVÊNIO FORTE DE SANTO ANTÔNIO -,SVR,588.619164498666,229.0219392787872,41.57377854363837,positivos_e_negativos,1,701.83,377.41,120.5353,547.93,219.01,39.0258,624.92,294.74,82.7828,SVR,547.93,716.8,425.95,146.3281,50,12,714.8214355265596,400.1811569596498,131.2408185535203,763.3164785960195,468.4874872646026,164.27288407474202,786.3966339569191,502.3761848791657,187.4521481766833,696.4200395785874,406.8086330731447,135.32842444530965,629.6649619499373,282.5240287780762,72.84816561219215,Chronos,629.6649619499373,39.0258,135.32842444530965,72.84816561219215,547.93,39.0258
700004246,CONVÊNIO PAC 313 - FORTE DE SÃO PEDRO DO BOLDRÓ -,SVR,474.7177582134866,203.13181680990272,58.94041828657687,positivos_e_negativos,1,586.86,340.32,158.4208,437.02,171.34,37.5617,514.66,266.29,112.9559,SVR,437.02,593.27,373.16,182.0873,50,12,599.2128863263457,360.5254992764159,170.88561571917683,646.6379355625339,423.4970007725125,211.6091174770065,669.6527218486335,452.978551344708,239.56615621614228,592.616784908342,379.4252795299107,185.321302096314,508.33095919494815,242.10464795430505,90.3326578883174,Chronos,508.33095919494815,37.5617,185.321302096314,90.3326578883174,437.02,37.5617
700004288,CONVÊNIO INTERVENÇÃO DO ENTORNO DO TELEFÉRICO NO M -,SVR,144.59392808998638,122.01854199830434,15.42420551909702,apenas_positivos,1,142.51,120.2,15.1884,322.05,285.51,36.7607,446.13,416.76,54.855,LGBM,125.8,125.8,102.52,12.8487,68,12,116.7148839310401,98.33659686396162,12.472164258937326,72.36454398045048,62.01154316280617,7.912600782586056,100.6433097417371,81.7756994202174,10.277728137705369,197.95290089784265,172.8865089219165,22.07141470841292,185.1684367057385,158.30970255533853,20.070495780394992,RF,72.36454398045048,12.8487,7.912600782586056,7.912600782586056,72.36454398045048,7.912600782586056
700004408,CONVÊNIO PAVIMENTAÇÃO DO ACESSO AO MIRANTE FREI DA -,SVR,498.7662235544073,456.2999486870729,24.01711275434497,apenas_positivos,1,482.71,444.17,23.4237,850.17,784.6,41.5211,1143.56,1084.51,58.092,LGBM,447.61,447.61,418.58,22.2301,66,12,424.3204985393834,386.3469543324434,20.30222748767484,344.70882293176595,329.788898808293,17.714621236529258,343.75464224270286,315.384884451347,16.677286015822837,618.4997717914252,579.1040842554838,30.736971203860936,591.8772137170279,531.0810038248698,27.77761805108221,MLP,343.75464224270286,22.2301,16.677286015822837,16.677286015822837,343.75464224270286,16.677286015822837
702004197,CONVÊNIO CICLOVIÁRIO DA REGIÃO METROPOLITANA DO RE - PLANO DIRETOR CICLOVIÁRIO,SVR,270.8130519172052,227.929330465212,25.018665396559943,apenas_positivos,1,133.14,116.18,15.7041,759.7,672.34,75.9723,779.94,694.98,78.2356,Ridge,133.14,448.46,423.23,52.8233,62,12,159.16282520868478,152.3809195981042,19.75610382325176,336.4141577308141,329.5568494769863,39.6357518200289,399.993744230654,362.4163599504584,42.14204930727461,256.2423547582948,226.44283217321745,29.818281180242884,276.15214173124946,236.9513498942057,26.13365411600758,Ridge,159.16282520868478,15.7041,19.75610382325176,19.75610382325176,133.14,15.7041
702004226,CONVÊNIO COOPERAÇÃO TÉCNICA DE VIDEO MONITORAMENTO -,MLP,133.38614756867085,115.79132340286394,13.403510756384406,apenas_positivos,1,68.01,57.35,6.6583,400.14,353.32,41.1056,471.32,411.01,47.7645,Ridge,68.01,102.62,89.39,10.3641,66,12,71.75152727570833,61.87175683978074,7.23394846218597,37.6525366325974,28.09946574161632,3.290073055954095,48.7043526165301,42.12040713359303,4.973190511319773,161.30140959296543,145.19003713957397,16.95009324278396,140.61093317563692,122.42640177408856,14.180234761550986,RF,37.6525366325974,6.6583,3.290073055954095,3.290073055954095,37.6525366325974,3.290073055954095
702004281,CONVÊNIO VIDEOMONITORAMENTO ENTRE A SDS E A PREFEI - CONVÊNIO DE COOP.  08/2014,ARIMA,35.68234360266115,29.812014666747498,8.459290024922884,apenas_positivos,1,34.45,28.95,8.2258,111.52,98.92,28.4935,155.11,145.54,42.6038,Ridge,34.45,45.0,38.04,10.8058,65,12,28.980953347676333,25.06794076854408,7.227672817025746,22.708301828850743,17.53021402753245,5.058619233525593,23.77983358607346,21.591033914428824,6.338227654281085,58.26432310008656,51.44973832743651,14.7527049108671,57.817233654491375,51.10394287109375,14.64238262623668,RF,22.708301828850743,8.2258,5.058619233525593,5.058619233525593,22.708301828850743,5.058619233525593
702004749,CONVÊNIO COOPERAÇÃO TÉCNICA ADM. E FINANCEIRA ENTR - CONVÊNIO 009/2019-GGPPE/SDS,MLP,98214.4623352352,85627.47718607773,16093.624278095143,apenas_positivos,0,136905.18,128746.87,22023.0476,97012.39,90321.81,16962.4978,211155.51,189759.24,29088.9479,SVR,97012.39,196153.22,174695.81,27501.7059,56,12,241876.438702466,213170.72599612284,34265.20251945,244999.2054921753,204064.66531316287,31911.63342693417,342675.69460162526,287575.4991361406,44372.88445270895,211460.77656136727,184103.59745336865,29278.151623051224,88404.90365399804,48635.201694488525,110.9005034996233,Chronos,88404.90365399804,16962.4978,29278.151623051224,110.9005034996233,88404.90365399804,110.9005034996233
702005118,CONVÊNIO CONVÊNIO ENTRE A SDS E A PREFEITURA MUNIC - 009/2021,MLP,11.031947857504637,10.385939320933073,8.362664834413337,apenas_positivos,1,13026.6,12316.8,9871.2755,7480.94,7126.46,5706.9244,10671.35,10276.73,8276.3998,LGBM,766.04,766.04,758.27,615.0454,36,8,12733.762235837436,12046.154790097566,9658.558185619017,172.90997871723636,144.75628954435976,115.92374023760152,5153.378535983008,5106.251181790538,4175.361007470645,133.03045644772362,93.30000469464832,80.24133817483279,9.101436007329404,6.113603591918945,5.3830415920920345,Chronos,9.101436007329404,615.0454,80.24133817483279,5.3830415920920345,9.101436007329404,5.3830415920920345
703004276,CONVÊNIO TERMO DE COOPERAÇÃO TÉCNICA-FINANCEIRA Nº - 001/2013,ARIMA,0.2146625258399798,0.1280000000000002,7.648324581822183,apenas_positivos,1,0.22,0.14,10.7272,0.21,0.16,15.3145,0.29,0.27,43.2625,SVR,0.21,0.21,0.11,3.8024,24,5,0.2184921027532989,0.1362916771205359,9.35315251514058,0.2059561028251824,0.126707923042825,8.376262195774876,0.2194933487617278,0.1621309041330874,16.369871957507033,0.2173820328144079,0.1654530737052077,17.637511585430588,0.2199905564991152,0.1583901524543762,15.19821449867847,RF,0.2059561028251824,15.3145,8.376262195774876,8.376262195774876,0.2059561028251824,8.376262195774876
703004277,CONVÊNIO ITEP- BOLSA COMPLEMENTAR 2014 -,MLP,12.48922356742911,8.033678489779385,30.44911779427081,apenas_positivos,1,13.24,11.48,48.3441,13.0,9.86,41.3161,18.88,14.62,51.9025,SVR,13.0,13.86,12.51,53.2878,44,11,15.428912725596115,14.364345356922,63.22348114389119,13.246044774055637,12.075668330382898,48.00692432078871,13.765282829473014,11.9419136287424,50.83573954936893,12.519562182259978,10.03395341732922,42.38608873451821,13.262275480538266,11.327029141512783,47.91097084870231,LGBM,12.519562182259978,41.3161,42.38608873451821,42.38608873451821,12.519562182259978,42.38608873451821
703004361,CONVÊNIO FACEPE/PITEC-FIAT -,ARIMA,12897.084189756475,4640.970460302567,53.30715138760032,apenas_positivos,1,12900.53,4625.12,52.0446,12952.84,4488.12,44.7969,13457.32,4938.31,54.8272,LGBM,12883.09,12883.09,4658.48,54.7269,44,11,12822.296589020716,4878.893867630025,67.93277539159473,12848.217260026531,4804.452485655514,60.06838012656773,12895.230485549351,4682.872799718515,55.70218567295648,12914.612098568145,4486.802527237398,44.72587590376575,12904.503090815791,4606.0349232066765,51.24413758146951,Ridge,12822.296589020716,54.7269,67.93277539159473,67.93277539159473,12822.296589020716,67.93277539159473
703004500,CONVÊNIO PITEC 4ª RODADA - KURIER TECNOLOGIA EM IN -,MLP,239.76726719055856,154.645150552202,30.893843915378405,apenas_positivos,1,254.38,219.19,47.7417,250.7,187.64,40.6838,377.28,295.13,54.2091,SVR,250.7,258.08,225.6,49.7875,44,11,298.2142622915538,277.8493254906502,63.36640284247,275.9116304544228,261.5843803588876,55.870547334784405,269.02601708485133,235.378158471274,52.0999429423677,238.81982232903653,187.7371100636231,40.95582551373294,261.58656343743024,223.96922163529828,49.632456349090894,LGBM,238.81982232903653,40.6838,40.95582551373294,40.95582551373294,238.81982232903653,40.95582551373294
752000000,RECURSOS VINCULADOS AO TRÂNSITO,LR,4559764.792735624,4037325.729967391,138.28163562150343,positivos_e_negativos,0,4192250.48,3657763.13,137.1369,4792841.51,4217111.97,139.7417,3951296.05,3185169.37,140.5117,MLP,3951296.05,4087618.39,3417517.26,131.7564,70,12,4221088.014109799,3175243.588935649,165.5107444199702,4568891.478560989,3441618.877012987,186.03081535844208,4676318.605741276,3243731.226456824,192.20046211572583,4086215.451593821,3243041.2362501384,173.6394787207404,5730471.500913748,5071207.307291667,118.15079329531308,LGBM,4086215.451593821,140.5117,173.6394787207404,173.6394787207404,3951296.05,140.5117
753000000,RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES E PREÇOS PÚBLICOS,LR,17194125.342685662,16476611.873149164,26.78215607657001,positivos_e_negativos,1,53121863.38,49561724.93,83.7701,18798320.22,15148162.13,23.9632,11648265.75,10325416.59,16.0255,MLP,11648265.75,12230743.99,7483164.02,10.5446,70,12,48115124.152516045,44684540.64809214,74.97759208214025,52760337.51606555,46360730.79922072,77.20731151990475,90289707.07104433,80986233.8145361,136.2041091493437,34154138.95831153,31275782.40450033,52.35066495042198,11640578.471997458,7197079.333333333,10.074096343961354,Chronos,11640578.471997458,16.0255,52.35066495042198,10.074096343961354,11640578.471997458,10.074096343961354
753220201,"RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS - ADAGRO",MLP,169970.25598329992,136507.44356558783,9.94267015017236,apenas_positivos,1,330029.52,261090.35,17.8956,408330.5,358179.93,25.4387,408084.39,341492.76,23.8189,Ridge,330029.52,390707.18,334592.41,23.5191,70,12,337636.7580536749,268501.295210503,18.395581994922143,372702.3219953011,320229.81879806344,22.511027387196112,410539.6921512788,348913.9372722021,24.464661441310383,428495.9913480668,365128.3507470095,25.6139440830284,325491.2280255662,259501.5833333333,17.81378041667063,Chronos,325491.2280255662,17.8956,18.395581994922143,17.81378041667063,325491.2280255662,17.81378041667063
753610801,"RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS - MULTAS CPRH",MLP,109497.80219065116,89652.27408775123,22.257058822517664,apenas_positivos,1,153942.18,131715.87,42.579,252336.12,203639.57,45.8514,354249.83,313460.96,77.8007,LGBM,146337.7,146337.7,128889.45,43.4226,35,8,133861.4534238945,112050.55621873365,36.60176927599922,167132.02639079644,136897.72816629912,40.782216108228624,134561.55942443683,117911.19620705466,40.99557576572532,177080.54551347165,152171.20559802567,43.962689995397874,372163.2040763554,335478.5819091797,86.95281381111761,Ridge,133861.4534238945,43.4226,36.60176927599922,36.60176927599922,133861.4534238945,36.60176927599922
759150000,RECURSOS VINCULADOS A FUNDOS - FUNDO APERF. TCE,SVR,180785.3315116237,126033.18335959502,17.560528056625724,apenas_positivos,1,188287.14,119095.74,15.3726,331968.88,267645.94,35.4795,447315.6,391846.95,54.6743,Ridge,188287.14,207891.63,139310.05,17.5253,70,12,190352.7977518165,128635.69048875677,17.38675885716647,190692.0990224159,125121.91257724592,16.400867979658354,176802.55177687423,116598.65201524766,15.032542951477618,201228.0253472019,133725.68249062684,16.36736556367944,273670.4155400447,199317.3671875,25.00014997222781,MLP,176802.55177687423,15.3726,15.032542951477618,15.032542951477618,176802.55177687423,15.032542951477618
759240000,RECURSOS VINCULADOS A FUNDOS - FERM,SVR,6324915.580834131,5342416.625894214,10.7740762612133,apenas_positivos,1,12814166.92,10168009.15,17.1266,19526291.69,15824975.78,26.6102,23311313.52,19140187.62,32.3582,Ridge,12814166.92,14399040.59,10908828.68,17.9238,70,12,13590448.017646931,10692657.207723867,17.924555939346856,15730341.94031034,12501186.192422286,20.874980558190824,15151490.809888143,11706092.2102635,19.42785139422332,18233224.73615006,14442931.502208456,24.09098605549824,10263980.67441614,8641448.333333334,15.617025972365276,Chronos,10263980.67441614,17.1266,17.924555939346856,15.617025972365276,10263980.67441614,15.617025972365276
759260101,RECURSOS VINCULADOS A FUNDOS - FUNTEC,LR,329584.56210264366,153338.91110896805,28.33449418112283,positivos_e_negativos,1,353251.82,146499.06,27.0055,332757.02,221191.49,41.6656,336009.01,264807.97,51.1206,SVR,332757.02,353907.87,152464.06,28.536,70,12,389244.9332123086,211654.7410081793,40.88675020510231,406938.302190704,228994.72224038336,44.19500638151113,394834.4245852458,225250.9023835781,43.46876815582565,337139.46057665645,151996.9567985318,27.992797893386022,355874.182357682,155416.45833333334,29.165568772154728,LGBM,337139.46057665645,41.6656,27.992797893386022,27.992797893386022,332757.02,41.6656
759410301,RECURSOS VINCULADOS A FUNDOS - FUPES,ARIMA,53716.53183395597,32362.57629023878,60.973661793002506,positivos_e_negativos,1,43413.85,31430.86,92.7602,58664.31,38736.99,81.2109,61524.71,41917.13,89.0367,Ridge,43413.85,57093.28,37476.94,75.7043,66,12,43593.10448859434,32050.014871691008,96.15903861442771,48281.35532541387,36673.81669773375,101.61442002945768,53854.24164994054,43552.29228100139,115.78911115672211,48951.51814613714,27091.72662714084,51.80126719505645,56411.84627079093,36470.87845865885,75.45526306383731,Ridge,43593.10448859434,92.7602,96.15903861442771,96.15903861442771,43413.85,92.7602
759460000,RECURSOS VINCULADOS A FUNDOS - FURPE,MLP,1247472.1873395226,952867.0326566808,23.481892508415623,apenas_positivos,1,1999892.33,1831972.47,52.0238,1181443.76,790446.89,19.5296,1646087.31,1259840.97,27.3558,SVR,1181443.76,1769863.13,1452599.4,39.0466,64,12,2021321.833072261,1805253.5336825333,50.92944012063077,2216339.682294987,1994978.0293309807,54.94854172327695,1926559.694531059,1692326.9972876462,46.581636243068495,1472477.4113337204,1111143.963740284,28.639423329990848,1516120.0860094123,996760.1666666666,23.254558990904503,LGBM,1472477.4113337204,19.5296,28.639423329990848,28.639423329990848,1181443.76,19.5296
759480101,RECURSOS VINCULADOS A FUNDOS - FUNCULTURA - PROJETOS DE PRODUTORES CULTURAIS,MLP,2189664.834056563,1873572.703792806,1044.0288878900153,apenas_positivos,0,2646795.38,2477690.28,1653.3259,2178924.28,1890149.57,1111.5799,3668640.41,3375849.72,2706.7803,SVR,2178924.28,3847588.85,3349152.42,2956.6914,69,12,3447968.28699725,2947863.512432165,2439.110374543768,4371798.747334989,3652856.426780268,3176.68883887044,6241709.841703204,5491114.145836474,4462.218079470844,3924668.8566327705,3454414.790328905,2903.883763445376,2565434.19127187,1284925.970703125,54.58361355166347,Chronos,2565434.19127187,1111.5799,2439.110374543768,54.58361355166347,2178924.28,1111.5799
759520000,RECURSOS VINCULADOS A FUNDOS - INOVAR-PE,MLP,2722266.593558606,1709314.4874230472,69.10832380334422,positivos_e_negativos,0,3288008.09,2370510.29,171.0224,3115548.0,2046814.31,89.537,2751256.55,2067305.39,150.1279,MLP,2751256.55,2817093.15,1939772.17,92.8017,69,12,4075663.2535068737,3291890.5049914005,323.0775683322668,4363795.390618286,3393277.6959350533,275.8699136895214,4164272.456186933,3025733.845618762,260.2596726949548,3762978.644739114,2987138.6119532897,251.0932065460337,3692112.580216002,2341464.575520833,65.03124354383226,Chronos,3692112.580216002,150.1279,251.0932065460337,65.03124354383226,2751256.55,150.1279
759530000,RECURSOS VINCULADOS A FUNDOS - FUNPGE,MLP,2177663.93832687,1336657.911026223,50.71467781200978,apenas_positivos,0,2225354.93,1371873.07,50.5282,2238472.16,1384821.98,51.6467,2179955.01,1335744.0,50.3974,LGBM,2172749.73,2172749.73,1342449.21,54.1818,70,12,2128250.0856816936,1308335.5047225102,54.1116951507169,2106507.273626226,1286039.011863405,52.66777994291281,2081786.0937148049,1286546.6718067066,56.71927969881284,2168743.741202719,1333381.3703478884,51.97874932281543,2254642.4292662223,1404966.2239583333,55.155156677298535,MLP,2081786.0937148049,54.1818,56.71927969881284,56.71927969881284,2081786.0937148049,56.71927969881284
759540000,RECURSOS VINCULADOS A FUNDOS - FDIMPPE,MLP,226564.4364131916,79291.36059761004,47.90282987903076,positivos_e_negativos,0,224121.59,76367.26,45.3724,238738.76,94420.24,73.1959,251424.3,91435.78,56.5894,Ridge,224121.59,228112.86,122157.58,171.5191,70,12,238520.2861182853,123747.32237640064,158.14584285815653,239031.3640882469,155928.13434304055,251.52906096882307,246861.69493793245,169553.48558891818,289.6280830530616,230661.2550881937,144663.7116595503,236.30629525793708,234247.5637192324,81890.1123046875,40.08603939173392,LGBM,230661.2550881937,45.3724,236.30629525793708,236.30629525793708,224121.59,45.3724
759570000,RECURSOS VINCULADOS A FUNDOS - FUNSEG,SVR,132218.9008571937,101303.261022334,6.555552770263719,apenas_positivos,1,211416.06,169495.34,10.5253,354801.17,314421.36,19.9831,610278.26,574092.35,37.0481,Ridge,211416.06,237359.58,199419.94,12.4427,65,12,168110.03550428935,131025.83105819272,8.194895699486098,136305.89383625615,109778.63768145652,6.936575675348523,175953.49428796663,139861.27257981215,8.7648159003706,305739.4543190564,266121.5200999766,16.72328815237324,170753.21228579938,135435.5,8.733897189630797,RF,136305.89383625615,10.5253,6.936575675348523,6.936575675348523,136305.89383625615,6.936575675348523
759590000,RECURSOS VINCULADOS A FUNDOS - FUNREPOL,LR,554237.8452085046,359119.15677666286,36.770539585720826,positivos_e_negativos,1,561950.11,296390.87,28.927,589591.53,433640.66,45.7168,609863.17,492520.0,53.0782,LGBM,558910.02,558910.02,302557.38,29.9725,58,12,566224.906876292,270470.123192475,26.143697040144747,572805.988773496,298684.2668200968,29.308128112630776,558458.1471046526,292924.85533425066,28.74116329797827,558971.5540347286,332081.70573677256,33.29779836592012,560609.8178324959,351517.2083333333,35.76416796987642,MLP,558458.1471046526,29.9725,28.74116329797827,28.74116329797827,558458.1471046526,28.74116329797827
761000000,RECURSOS VINCULADOS AO FUNDO DE COMBATE E ERRADICAÇÃO DA POBREZA,MLP,4469495.062763208,2519773.1785928835,8.213432044218678,apenas_positivos,1,12124898.17,11485827.32,41.0675,5593550.63,4511075.1,14.8988,4686050.73,3725874.63,13.1583,MLP,4686050.73,9783662.08,9068118.97,32.8577,70,12,12165776.87003429,11490384.586894743,41.13921609051188,13860482.113162998,12805944.676226934,45.732033899505936,21679034.52835817,19712020.977737788,70.63411573154718,11551043.480995886,10869844.180349564,39.023041946233405,5599921.115022633,4313791.166666667,13.967405715051168,Chronos,5599921.115022633,13.1583,39.023041946233405,13.967405715051168,4686050.73,13.1583
799012006,CPRH/ S/A PAULISTA,ARIMA,170.08241625570162,155.29747525325834,28.96531190902196,apenas_positivos,1,137.89,122.59,22.6394,207.85,191.34,35.8014,294.17,275.88,52.0771,Ridge,137.89,174.78,158.21,29.4289,39,9,131.32636078854208,118.7774553125698,22.072793567970304,104.8622577310888,95.39249061079228,17.82069072687624,97.12457337098398,83.19480197264092,15.21723182550622,165.6701971332431,152.10122123839508,28.481089750352616,180.3049052415091,164.5631306966146,30.680863791329475,MLP,97.12457337098398,22.6394,15.21723182550622,15.21723182550622,97.12457337098398,15.21723182550622
799012010,CPHR/ PETROQUÍMICASUAPE,ARIMA,25069.021317754305,18063.226359777665,24.53926957284269,positivos_e_negativos,1,27065.18,21001.46,29.7455,32765.05,24774.03,34.3521,47679.5,36772.3,51.5238,LGBM,23856.64,23856.64,16825.91,22.7586,61,12,25027.88386742514,18302.238620345,25.28743971894341,22613.456828746213,16695.89749497533,23.53056401196241,20667.74279100275,14330.041668753123,19.514477088164128,27648.328998321645,21479.550565264533,30.48180842742145,28466.04189638116,21183.752278645832,29.170540439727176,MLP,20667.74279100275,22.7586,19.514477088164128,19.514477088164128,20667.74279100275,19.514477088164128
799012014,CTR IPOJUCA,ARIMA,9822.405213056096,9035.3772239128,33.39134359980169,apenas_positivos,1,6979.55,6370.62,23.4937,13037.87,12220.38,45.5788,18344.85,16698.23,61.4165,Ridge,6979.55,7207.82,6508.79,23.9102,38,9,5919.673087116009,5204.050896884375,18.857453369069283,7086.525892177348,6612.378724439936,24.635167763911507,4522.139876423909,3858.9564948367897,13.929398390654384,9031.86578709344,8208.173284062419,30.19326316994469,9350.796326735976,8617.821831597223,31.897532870632496,MLP,4522.139876423909,23.4937,13.929398390654384,13.929398390654384,4522.139876423909,13.929398390654384
799012015,TCA 001/2015 - CPRH /MIN,SVR,16021.780851238842,14366.505873009852,27.54514186221525,apenas_positivos,1,18309.63,15522.98,25.3524,32002.9,26243.06,37.516,24520.67,19304.12,27.3646,Ridge,18309.63,21275.75,18754.86,29.6849,63,12,19451.061845617143,16348.950911336377,26.339014053319392,29547.532493961982,22741.73839545604,31.62199278929549,23980.27774509249,18114.357936381995,25.579666394197886,30839.005554202657,25884.932756529688,38.73461613059239,17916.177102381538,14603.061360677084,32.447188813622745,Chronos,17916.177102381538,25.3524,26.339014053319392,32.447188813622745,17916.177102381538,32.447188813622745
