timestamp,Codigo,Nome,Grupo_Sinal,N_Total,N_Treino,N_Holdout,N_Lags,Modelo,Parametros,RMSE,MAE,MAPE,Selecionado,Ruido_Branco,LB_Pvalor,Lags_Sig_PACF,Metodo_Lags
20260527_095838,600004629,CONVÊNIO SES/PE PNA-CNCDO (CENTRAL DE TRANSPLANTE) - PORTARIA MS Nº 207/14,apenas_positivos,73,61,12,1,MLP,"{'hidden_layer_sizes': (100, 50), 'alpha': 0.0001, 'learning_rate_init': 0.001}",19153.612480661344,16114.408874473098,25.807437684784762,False,False,8.96252709819918e-07,[1],pacf
20260527_095838,600005047,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC -,positivos_e_negativos,15,12,3,0,N/A,N/A,,,,False,True,0.9999419203943659,[],nenhum
20260527_095838,600005129,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA 749 DE 06/04/2022,apenas_positivos,31,25,6,0,N/A,N/A,,,,False,True,0.858449136676793,[],nenhum
20260527_095838,600005130,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA 749 DE 06/04/2022,apenas_positivos,29,24,5,1,ARIMA,"(0,1,2)",153.41421164938612,93.10534983464873,8.897948473388146,True,False,2.2223811003530093e-12,[1],pacf
20260527_095838,600005130,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA 749 DE 06/04/2022,apenas_positivos,29,24,5,1,LR,Ridge(alpha=0.01),191.53624158185542,121.94465090544213,13.824182735859509,False,False,2.2223811003530093e-12,[1],pacf
20260527_095838,600005130,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA 749 DE 06/04/2022,apenas_positivos,29,24,5,1,SVR,"{'C': 10, 'epsilon': 0.01, 'kernel': 'linear'}",212.83910297417526,145.33218365426478,19.449321994569445,False,False,2.2223811003530093e-12,[1],pacf
20260527_095838,600005130,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA 749 DE 06/04/2022,apenas_positivos,29,24,5,1,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.01, 'learning_rate_init': 0.001}",233.2050158232405,171.96737179444372,26.697504413803617,False,False,2.2223811003530093e-12,[1],pacf
20260527_095838,600005160,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA 748 DE 06/04/2022,apenas_positivos,30,24,6,1,ARIMA,"(0,1,1)",5457.700607921866,3810.521029131732,20.583695194051742,True,False,0.031207945561215304,[1],pacf
20260527_095838,600005160,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA 748 DE 06/04/2022,apenas_positivos,30,24,6,1,LR,Ridge(alpha=100.0),13676.86019031273,13065.417162044525,110.06428943880704,False,False,0.031207945561215304,[1],pacf
20260527_095838,600005160,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA 748 DE 06/04/2022,apenas_positivos,30,24,6,1,SVR,"{'C': 100, 'epsilon': 0.1, 'kernel': 'rbf'}",8115.6934447646045,6911.889889192941,50.263452351240254,False,False,0.031207945561215304,[1],pacf
20260527_095838,600005160,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA 748 DE 06/04/2022,apenas_positivos,30,24,6,1,MLP,"{'hidden_layer_sizes': (100, 50), 'alpha': 0.01, 'learning_rate_init': 0.001}",9769.602098890718,8526.32271377943,64.52775259573936,False,False,0.031207945561215304,[1],pacf
20260527_095838,600005174,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA 748 DE 06/04/2022,positivos_e_negativos,13,10,3,0,N/A,N/A,,,,False,True,0.06411776443314027,[1],nenhum
20260527_095838,600005239,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA Nº 3.812 DE 08/12/202,apenas_positivos,15,12,3,0,N/A,N/A,,,,False,True,0.9999474015601254,[],nenhum
20260527_095838,600005245,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA Nº 632 DE 19 DE MAIO,apenas_positivos,13,10,3,0,N/A,N/A,,,,False,True,0.9997367526346878,[],nenhum
20260527_095838,600005259,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA Nº 632 DE 19 DE MAIO,positivos_e_negativos,24,20,4,0,N/A,N/A,,,,False,True,0.9999926137059693,[],nenhum
20260527_095838,600005314,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA Nº 811 DE 03/07/2023,apenas_positivos,19,16,3,0,N/A,N/A,,,,False,True,0.9999420598826124,[],nenhum
20260527_095838,600005322,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA Nº 811 DE 03/07/2023,apenas_positivos,15,12,3,0,N/A,N/A,,,,False,True,0.9998535198269273,[],nenhum
20260527_095838,600005371,CONVÊNIO LABORATÓRIOS REGIONAIS DE PRÓTESES DENTÁR - PORTARIA Nº 1.825/12,apenas_positivos,19,16,3,0,N/A,N/A,,,,False,True,0.9999939631833652,[],nenhum
20260527_095838,600005372,CONVÊNIO INCENTIVO - CEO - PORTARIA DE CONSOL. Nº 6/2017,apenas_positivos,21,17,4,0,N/A,N/A,,,,False,True,0.9927363856364392,[],nenhum
20260527_095838,600005422,"CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA Nº 3.626, DE 29 DE AB",apenas_positivos,10,7,3,0,N/A,N/A,,,,False,True,0.978700989040001,[],nenhum
20260527_095838,600005423,"CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA Nº 3.626, DE 29 DE AB",apenas_positivos,13,10,3,0,N/A,N/A,,,,False,True,0.9995850441454274,[],nenhum
20260527_095838,600005588,CONVÊNIO MAC - IMIP - PORTARIA Nº 3.666/2024,apenas_positivos,10,7,3,0,N/A,N/A,,,,False,True,0.979878481670201,[],nenhum
20260527_095838,600005603,CONVÊNIO MAC - HUOC - PORTARIA Nº 3.673/2024,positivos_e_negativos,11,8,3,0,N/A,N/A,,,,False,True,0.9995271232331975,[],nenhum
20260527_095838,600530001,FUNDO DE AÇÕES ESTRATÉGICAS E COMPENSAÇÃO (FAEC),apenas_positivos,57,46,11,10,ARIMA,"(2,2,3)",19453260.777166706,13926676.20945565,262.7829931456814,True,False,0.0008085812059305879,[10],pacf
20260527_095838,600530001,FUNDO DE AÇÕES ESTRATÉGICAS E COMPENSAÇÃO (FAEC),apenas_positivos,57,46,11,10,LR,Ridge(alpha=10.0),28834887.785991948,23540634.83163547,238.2794708846581,False,False,0.0008085812059305879,[10],pacf
20260527_095838,600530001,FUNDO DE AÇÕES ESTRATÉGICAS E COMPENSAÇÃO (FAEC),apenas_positivos,57,46,11,10,SVR,"{'C': 1, 'epsilon': 1, 'kernel': 'linear'}",40381681.85344686,30544351.99218017,266.2756928053667,False,False,0.0008085812059305879,[10],pacf
20260527_095838,600530001,FUNDO DE AÇÕES ESTRATÉGICAS E COMPENSAÇÃO (FAEC),apenas_positivos,57,46,11,10,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.01, 'learning_rate_init': 0.001}",23131505.508600395,18873564.446120515,234.16764530734434,False,False,0.0008085812059305879,[10],pacf
20260527_095838,601000000,TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE ESTRUTURAÇÃO DA REDE DE SERVIÇOS PÚBLICOS DE SAÚDE,positivos_e_negativos,45,36,9,7,ARIMA,"(3,0,2)",865648.5568331804,756303.2900220313,87832.25653591698,False,False,8.1236965631392e-05,"[1, 2, 7]",pacf
20260527_095838,601000000,TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE ESTRUTURAÇÃO DA REDE DE SERVIÇOS PÚBLICOS DE SAÚDE,positivos_e_negativos,45,36,9,7,LR,Ridge(alpha=100.0),604002.0782315074,511239.5738865632,364796.9365729998,True,False,8.1236965631392e-05,"[1, 2, 7]",pacf
20260527_095838,601000000,TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE ESTRUTURAÇÃO DA REDE DE SERVIÇOS PÚBLICOS DE SAÚDE,positivos_e_negativos,45,36,9,7,SVR,"{'C': 1, 'epsilon': 1, 'kernel': 'rbf'}",628401.6898900801,554161.7007043832,295843.4022318224,False,False,8.1236965631392e-05,"[1, 2, 7]",pacf
20260527_095838,601000000,TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE ESTRUTURAÇÃO DA REDE DE SERVIÇOS PÚBLICOS DE SAÚDE,positivos_e_negativos,45,36,9,7,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.01, 'learning_rate_init': 0.001}",1249267.2693373312,1152994.9066376756,610498.6646567489,False,False,8.1236965631392e-05,"[1, 2, 7]",pacf
20260527_095838,601003902,CONVÊNIO INVESTIMENTO - SOS EMERGÊNCIA - HOSP. DA  - PORTARIA Nº 2.875/2011,apenas_positivos,31,25,6,0,N/A,N/A,,,,False,True,0.8982879652232216,[],nenhum
20260527_095838,601003950,CONVÊNIO COMPRA DE EQUIP. PARA O HOSPITAL FERNANDE - PORTARIA Nº 3.293/2011,apenas_positivos,60,48,12,1,ARIMA,"(0,1,1)",0.4660781810979981,0.3060031023917831,25.330220904702323,False,False,5.517874849933565e-16,[1],pacf
20260527_095838,601003950,CONVÊNIO COMPRA DE EQUIP. PARA O HOSPITAL FERNANDE - PORTARIA Nº 3.293/2011,apenas_positivos,60,48,12,1,LR,Ridge(alpha=1.0),0.7686196460373206,0.6239519118671076,60.641993553792084,False,False,5.517874849933565e-16,[1],pacf
20260527_095838,601003950,CONVÊNIO COMPRA DE EQUIP. PARA O HOSPITAL FERNANDE - PORTARIA Nº 3.293/2011,apenas_positivos,60,48,12,1,SVR,"{'C': 0.1, 'epsilon': 0.01, 'kernel': 'linear'}",0.333950917126166,0.3175066466722318,35.24342271611512,True,False,5.517874849933565e-16,[1],pacf
20260527_095838,601003950,CONVÊNIO COMPRA DE EQUIP. PARA O HOSPITAL FERNANDE - PORTARIA Nº 3.293/2011,apenas_positivos,60,48,12,1,MLP,"{'hidden_layer_sizes': (100,), 'alpha': 0.001, 'learning_rate_init': 0.001}",0.42712344678560915,0.2513095784231138,19.01971423506058,False,False,5.517874849933565e-16,[1],pacf
20260527_095838,601003980,CONVÊNIO CONSTRUÇÃO DO LACEN - PORTARIA Nº 2.754/2012,apenas_positivos,70,58,12,6,ARIMA,"(0,1,1)",48059.94119864749,42892.25105990222,24.67617041442532,False,False,4.433107663188672e-61,"[1, 2, 6]",pacf
20260527_095838,601003980,CONVÊNIO CONSTRUÇÃO DO LACEN - PORTARIA Nº 2.754/2012,apenas_positivos,70,58,12,6,LR,Ridge(alpha=10.0),50644.43047783509,45161.47771494917,25.95363779854144,False,False,4.433107663188672e-61,"[1, 2, 6]",pacf
20260527_095838,601003980,CONVÊNIO CONSTRUÇÃO DO LACEN - PORTARIA Nº 2.754/2012,apenas_positivos,70,58,12,6,SVR,"{'C': 0.1, 'epsilon': 0.1, 'kernel': 'linear'}",57483.4673113933,50768.485613424484,28.933774919616802,False,False,4.433107663188672e-61,"[1, 2, 6]",pacf
20260527_095838,601003980,CONVÊNIO CONSTRUÇÃO DO LACEN - PORTARIA Nº 2.754/2012,apenas_positivos,70,58,12,6,MLP,"{'hidden_layer_sizes': (100,), 'alpha': 0.0001, 'learning_rate_init': 0.001}",42638.58462537595,38129.95275146653,22.01363878464633,True,False,4.433107663188672e-61,"[1, 2, 6]",pacf
20260527_095838,601004021,CONVÊNIO BLOCO DE INVESTIMENTO - HOSPAM - PORTARIA Nº 2.497/2012,apenas_positivos,62,50,12,1,ARIMA,"(3,0,2)",92.16862192603259,62.32468018014797,22.538993354235824,False,False,4.0544329128285904e-11,[1],pacf
20260527_095838,601004021,CONVÊNIO BLOCO DE INVESTIMENTO - HOSPAM - PORTARIA Nº 2.497/2012,apenas_positivos,62,50,12,1,LR,Ridge(alpha=10.0),69.14021877697812,36.296746548339854,11.718708240979726,False,False,4.0544329128285904e-11,[1],pacf
20260527_095838,601004021,CONVÊNIO BLOCO DE INVESTIMENTO - HOSPAM - PORTARIA Nº 2.497/2012,apenas_positivos,62,50,12,1,SVR,"{'C': 0.1, 'epsilon': 0.01, 'kernel': 'linear'}",112.35903572262953,92.29308027502788,35.267844106633476,False,False,4.0544329128285904e-11,[1],pacf
20260527_095838,601004021,CONVÊNIO BLOCO DE INVESTIMENTO - HOSPAM - PORTARIA Nº 2.497/2012,apenas_positivos,62,50,12,1,MLP,"{'hidden_layer_sizes': (100,), 'alpha': 0.01, 'learning_rate_init': 0.001}",60.44281066626812,36.804326218447926,13.414779154208304,True,False,4.0544329128285904e-11,[1],pacf
20260527_095838,601004022,CONVÊNIO BLOCO DE INVESTIMENTO - AFOGADOS DA INGAZ - PORTARIA Nº 2.497/2012,apenas_positivos,64,52,12,1,ARIMA,"(2,0,3)",96.37922925098877,75.39612636320102,34.109620222052676,False,False,1.6111845042662537e-08,[1],pacf
20260527_095838,601004022,CONVÊNIO BLOCO DE INVESTIMENTO - AFOGADOS DA INGAZ - PORTARIA Nº 2.497/2012,apenas_positivos,64,52,12,1,LR,Ridge(alpha=0.01),60.50703675769301,32.517386563070126,12.583816189685502,False,False,1.6111845042662537e-08,[1],pacf
20260527_095838,601004022,CONVÊNIO BLOCO DE INVESTIMENTO - AFOGADOS DA INGAZ - PORTARIA Nº 2.497/2012,apenas_positivos,64,52,12,1,SVR,"{'C': 100, 'epsilon': 0.1, 'kernel': 'rbf'}",51.51818725941673,25.99425968074367,10.575916018385044,True,False,1.6111845042662537e-08,[1],pacf
20260527_095838,601004022,CONVÊNIO BLOCO DE INVESTIMENTO - AFOGADOS DA INGAZ - PORTARIA Nº 2.497/2012,apenas_positivos,64,52,12,1,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.01, 'learning_rate_init': 0.001}",58.51434697587293,31.112597339913094,12.053798312440673,False,False,1.6111845042662537e-08,[1],pacf
20260527_095838,601004193,CONVÊNIO AQUISIÇÃO DE EQUIPAMENTOS - PAULISTA/PE -,apenas_positivos,65,53,12,2,ARIMA,"(0,1,1)",3560.4433079258233,3461.907953856218,237.00791314760679,False,False,5.815168258737742e-31,"[1, 2]",pacf
20260527_095838,601004193,CONVÊNIO AQUISIÇÃO DE EQUIPAMENTOS - PAULISTA/PE -,apenas_positivos,65,53,12,2,LR,Ridge(alpha=100.0),2844.197467897108,2729.1400751075507,181.01906193020295,False,False,5.815168258737742e-31,"[1, 2]",pacf
20260527_095838,601004193,CONVÊNIO AQUISIÇÃO DE EQUIPAMENTOS - PAULISTA/PE -,apenas_positivos,65,53,12,2,SVR,"{'C': 1, 'epsilon': 0.01, 'kernel': 'linear'}",2308.3334367401853,2209.059139046428,131.44977810464573,True,False,5.815168258737742e-31,"[1, 2]",pacf
20260527_095838,601004193,CONVÊNIO AQUISIÇÃO DE EQUIPAMENTOS - PAULISTA/PE -,apenas_positivos,65,53,12,2,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.0001, 'learning_rate_init': 0.01}",3995.860092620873,3913.394724749191,267.0363809796282,False,False,5.815168258737742e-31,"[1, 2]",pacf
20260527_095838,601004309,CONVÊNIO HBC - EQUIPAMENTO AMBIÊNCIA DOS SERVIÇOS  - PORTARIA Nº 2.151/2014,apenas_positivos,69,57,12,2,ARIMA,"(3,1,2)",147.26788419504777,129.559846167464,29.435354964769132,True,False,1.0597762829928023e-20,"[1, 2]",pacf
20260527_095838,601004309,CONVÊNIO HBC - EQUIPAMENTO AMBIÊNCIA DOS SERVIÇOS  - PORTARIA Nº 2.151/2014,apenas_positivos,69,57,12,2,LR,Ridge(alpha=10.0),155.86100994221107,134.77882505843093,30.387147283883685,False,False,1.0597762829928023e-20,"[1, 2]",pacf
20260527_095838,601004309,CONVÊNIO HBC - EQUIPAMENTO AMBIÊNCIA DOS SERVIÇOS  - PORTARIA Nº 2.151/2014,apenas_positivos,69,57,12,2,SVR,"{'C': 1, 'epsilon': 0.01, 'kernel': 'linear'}",189.38236707317114,162.980209528429,36.67969509484093,False,False,1.0597762829928023e-20,"[1, 2]",pacf
20260527_095838,601004309,CONVÊNIO HBC - EQUIPAMENTO AMBIÊNCIA DOS SERVIÇOS  - PORTARIA Nº 2.151/2014,apenas_positivos,69,57,12,2,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.0001, 'learning_rate_init': 0.001}",192.50795303166038,171.6137448161735,39.20427034149769,False,False,1.0597762829928023e-20,"[1, 2]",pacf
20260527_095838,601004369,CONVÊNIO PFVPS - PORTARIA Nº 2.628/2014,positivos_e_negativos,34,28,6,0,N/A,N/A,,,,False,True,0.27515004354719125,[],nenhum
20260527_095838,601004529,CONVÊNIO EQUIPAMENTOS - HAM/RECIFE - PORTARIA Nº 2.254/2016,apenas_positivos,52,42,10,0,N/A,N/A,,,,False,True,0.28515176640946827,[1],nenhum
20260527_095838,601004587,CONVÊNIO EQUIPAMENTOS - HBL - PORTARIA Nº 3.445/2016,apenas_positivos,77,65,12,0,N/A,N/A,,,,False,True,0.9999978224559377,[],nenhum
20260527_095838,601005232,CONVÊNIO AQUISIÇÃO EQUIPAMENTO - REDE CEGONHA - LE - PORTARIA 4.030 DE 30/12/2021,apenas_positivos,21,17,4,0,N/A,N/A,,,,False,True,0.999998335099129,[],nenhum
20260527_095838,601005551,CONVÊNIO EQUIPAMENTOS - HOSPITAL DA RESTAURAÇÃO - PORTARIA GM/MS Nº 4.204/2024,apenas_positivos,10,7,3,0,N/A,N/A,,,,False,True,0.9801439819686937,[],nenhum
20260527_095838,601005556,CONVÊNIO EQUIPAMENTOS - HOSPITAL JABOATÃO PRAZERES - PORTARIA Nº 4.204/2024,positivos_e_negativos,11,8,3,0,N/A,N/A,,,,False,True,0.9993553056207667,[],nenhum
20260527_095838,602000000,TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE – RECURSOS DESTINADOS AO ENFRENTAMENTO DA COVID-19 NO BOJO DA AÇÃO 21C0.,positivos_e_negativos,56,45,11,6,ARIMA,"(3,1,0)",1890764.5039826226,810740.1128604707,1183.6874393532567,True,False,0.000529698111598687,"[2, 4, 6]",pacf
20260527_095838,602000000,TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE – RECURSOS DESTINADOS AO ENFRENTAMENTO DA COVID-19 NO BOJO DA AÇÃO 21C0.,positivos_e_negativos,56,45,11,6,LR,Ridge(alpha=0.01),9203125.976504711,8857954.509394078,39610.770420659246,False,False,0.000529698111598687,"[2, 4, 6]",pacf
20260527_095838,602000000,TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE – RECURSOS DESTINADOS AO ENFRENTAMENTO DA COVID-19 NO BOJO DA AÇÃO 21C0.,positivos_e_negativos,56,45,11,6,SVR,"{'C': 100, 'epsilon': 0.1, 'kernel': 'rbf'}",3296655.743471293,2655641.3712821226,9478.376455182191,False,False,0.000529698111598687,"[2, 4, 6]",pacf
20260527_095838,602000000,TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE – RECURSOS DESTINADOS AO ENFRENTAMENTO DA COVID-19 NO BOJO DA AÇÃO 21C0.,positivos_e_negativos,56,45,11,6,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.01, 'learning_rate_init': 0.01}",5831579.6761163855,5555175.663093814,26042.55330780564,False,False,0.000529698111598687,"[2, 4, 6]",pacf
20260527_095838,605000000,ASSISTÊNCIA FINANCEIRA DA UNIÃO DESTINADA À COMPLEMENTAÇÃO AO PAGAMENTO DOS PISOS SALARIAIS PARA PROFISSIONAIS DA ENFERMAGEM,apenas_positivos,27,22,5,0,N/A,N/A,,,,False,True,0.5108911365238632,[],nenhum
20260527_095838,631002150,CONVÊNIO FORTALECIMENTO DO LACEN - 3686/04,apenas_positivos,58,47,11,10,ARIMA,"(1,0,0)",11.582192674677929,7.30603803887314,13.631189493606943,False,False,6.914405239881435e-05,"[1, 10]",pacf
20260527_095838,631002150,CONVÊNIO FORTALECIMENTO DO LACEN - 3686/04,apenas_positivos,58,47,11,10,LR,Ridge(alpha=100.0),9.20930719541935,5.394516549724105,10.163351839871284,True,False,6.914405239881435e-05,"[1, 10]",pacf
20260527_095838,631002150,CONVÊNIO FORTALECIMENTO DO LACEN - 3686/04,apenas_positivos,58,47,11,10,SVR,"{'C': 0.1, 'epsilon': 1, 'kernel': 'linear'}",23.554257925598257,22.868147037156298,52.882900823633726,False,False,6.914405239881435e-05,"[1, 10]",pacf
20260527_095838,631002150,CONVÊNIO FORTALECIMENTO DO LACEN - 3686/04,apenas_positivos,58,47,11,10,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.01, 'learning_rate_init': 0.001}",10.70489598695891,9.41370455881169,19.674346041272063,False,False,6.914405239881435e-05,"[1, 10]",pacf
20260527_095838,631003985,CONVÊNIO AMPLIAÇÃO CASA DE GESTANTE BEBÊ E PUÉRPER - 774766/12,positivos_e_negativos,69,57,12,0,N/A,N/A,,,,False,True,0.48251092134599793,[2],nenhum
20260527_095838,631003992,CONVÊNIO REFORMA DA ESTRUTURA FÍSICA DO SETOR DE H - 778768/12,apenas_positivos,66,54,12,2,ARIMA,"(1,0,1)",65.19521628832625,58.5208722445939,19.390012688799033,False,False,1.4567573529837794e-08,"[1, 2]",pacf
20260527_095838,631003992,CONVÊNIO REFORMA DA ESTRUTURA FÍSICA DO SETOR DE H - 778768/12,apenas_positivos,66,54,12,2,LR,Ridge(alpha=0.01),70.99552848066804,65.54496985250437,21.84730549842412,False,False,1.4567573529837794e-08,"[1, 2]",pacf
20260527_095838,631003992,CONVÊNIO REFORMA DA ESTRUTURA FÍSICA DO SETOR DE H - 778768/12,apenas_positivos,66,54,12,2,SVR,"{'C': 0.1, 'epsilon': 0.01, 'kernel': 'linear'}",143.74300209856432,136.6679014444811,45.90135084359164,False,False,1.4567573529837794e-08,"[1, 2]",pacf
20260527_095838,631003992,CONVÊNIO REFORMA DA ESTRUTURA FÍSICA DO SETOR DE H - 778768/12,apenas_positivos,66,54,12,2,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.01, 'learning_rate_init': 0.001}",21.354290788343654,16.086680635240953,5.871104237242649,True,False,1.4567573529837794e-08,"[1, 2]",pacf
20260527_095838,631003993,CONVÊNIO REFORMA DAS SALAS DE CIRURGIA DE ALTA FRE - 780883/12,apenas_positivos,68,56,12,10,ARIMA,"(0,1,1)",0.33406325607361437,0.19964434543322565,15.774139639137971,False,False,6.178889018037754e-13,"[1, 2, 10]",pacf
20260527_095838,631003993,CONVÊNIO REFORMA DAS SALAS DE CIRURGIA DE ALTA FRE - 780883/12,apenas_positivos,68,56,12,10,LR,Ridge(alpha=100.0),0.3939993721828833,0.2763500827912696,23.135903072334308,False,False,6.178889018037754e-13,"[1, 2, 10]",pacf
20260527_095838,631003993,CONVÊNIO REFORMA DAS SALAS DE CIRURGIA DE ALTA FRE - 780883/12,apenas_positivos,68,56,12,10,SVR,"{'C': 1, 'epsilon': 1, 'kernel': 'rbf'}",0.30802209807152003,0.24882773173137931,23.135976175408437,True,False,6.178889018037754e-13,"[1, 2, 10]",pacf
20260527_095838,631003993,CONVÊNIO REFORMA DAS SALAS DE CIRURGIA DE ALTA FRE - 780883/12,apenas_positivos,68,56,12,10,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.001}",0.3351181680324573,0.19856874612412825,15.835680951661638,False,False,6.178889018037754e-13,"[1, 2, 10]",pacf
20260527_095838,631003994,CONVÊNIO REFORMA DA EMERGÊNCIA CARDIOLÓGICA DO HOS - 780949/12,apenas_positivos,65,53,12,4,ARIMA,"(2,0,1)",159.58381161537872,152.2491051638109,91.44418779169601,False,False,0.002182822211948382,"[1, 4]",pacf
20260527_095838,631003994,CONVÊNIO REFORMA DA EMERGÊNCIA CARDIOLÓGICA DO HOS - 780949/12,apenas_positivos,65,53,12,4,LR,Ridge(alpha=1.0),112.32582352036248,77.48759016381833,32.455498214892245,False,False,0.002182822211948382,"[1, 4]",pacf
20260527_095838,631003994,CONVÊNIO REFORMA DA EMERGÊNCIA CARDIOLÓGICA DO HOS - 780949/12,apenas_positivos,65,53,12,4,SVR,"{'C': 10, 'epsilon': 1, 'kernel': 'rbf'}",84.4923185030797,64.76919134488317,29.903120408152073,True,False,0.002182822211948382,"[1, 4]",pacf
20260527_095838,631003994,CONVÊNIO REFORMA DA EMERGÊNCIA CARDIOLÓGICA DO HOS - 780949/12,apenas_positivos,65,53,12,4,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.01, 'learning_rate_init': 0.01}",98.18842859528777,56.64463638972675,21.049950295791355,False,False,0.002182822211948382,"[1, 4]",pacf
20260527_095838,631003995,CONVÊNIO CONSTRUÇÃO DO AMBULATÓRIO DO HOSPITAL AGA - 779747/12,apenas_positivos,69,57,12,0,N/A,N/A,,,,False,True,0.6969780638237812,[7],nenhum
20260527_095838,631004005,CONVÊNIO HGA - CONSTRUÇÃO CENTRO DE REFERÊNCIA EM  - 758070,apenas_positivos,66,54,12,2,ARIMA,"(2,1,0)",829.7150183952671,622.7209665761379,18.811294434947424,True,False,0.016596809297207908,"[1, 2]",pacf
20260527_095838,631004005,CONVÊNIO HGA - CONSTRUÇÃO CENTRO DE REFERÊNCIA EM  - 758070,apenas_positivos,66,54,12,2,LR,Ridge(alpha=10.0),1632.5574480322712,1605.2850200522453,52.35087522365141,False,False,0.016596809297207908,"[1, 2]",pacf
20260527_095838,631004005,CONVÊNIO HGA - CONSTRUÇÃO CENTRO DE REFERÊNCIA EM  - 758070,apenas_positivos,66,54,12,2,SVR,"{'C': 1, 'epsilon': 0.1, 'kernel': 'rbf'}",3464.4992170051987,3310.361369878958,107.0167536769979,False,False,0.016596809297207908,"[1, 2]",pacf
20260527_095838,631004005,CONVÊNIO HGA - CONSTRUÇÃO CENTRO DE REFERÊNCIA EM  - 758070,apenas_positivos,66,54,12,2,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.0001, 'learning_rate_init': 0.001}",1121.0001437277767,1106.9727478944822,35.29736905193258,False,False,0.016596809297207908,"[1, 2]",pacf
20260527_095838,631004008,CONVÊNIO CONSTRUÇÃO E IMPLANTAÇÃO DO HOSPITAL DA M - 766242,apenas_positivos,70,58,12,0,N/A,N/A,,,,False,True,0.9999967233775783,[],nenhum
